date,mean_sentiment,mean_informativeness,mean_persuasion,mean_anger,mean_surprise,mean_happiness,mean_fear,sd_sentiment,sd_informativeness,sd_fear,sd_persuasion,sd_anger,sd_surprise,sd_happiness,week,support,diff0,diff1,diff2,cases,country
2020-03-23,1.488888888888889,4.5888888888888895,4.022222222222222,2.466666666666667,4.055555555555555,2.7222222222222223,3.2444444444444445,2.3110844015550605,0.33333333333333337,0.8293236869749818,0.5847601597616278,0.9539392014169457,0.5270462766947298,0.4409585518440984,2013,51.27571428571429,0.53857142857143,-0.34428571428571786,-0.2328571428571422,19566,UK
2020-03-25,3.95,4.45,3.916666666666667,0.9,4,3.3333333333333335,2.4,0.6123724356957945,0.4183300132670378,1.159310139695155,0.3188521078284833,1.2425779653607254,0.8366600265340756,0.752772652709081,2013,51.27571428571429,0.53857142857143,-0.34428571428571786,-0.2328571428571422,19566,UK
2020-03-27,3.125,4.075,3.1500000000000004,0.675,4.5,3.675,3,2.1360009363293826,0.47871355387816905,0.5773502691896257,0.6658328118479393,1.2203141671990319,0,0.8883505314157619,2013,51.27571428571429,0.53857142857143,-0.34428571428571786,-0.2328571428571422,19566,UK
2020-04-30,3.5,4.7,3.7,3.5,4.5,4.5,3.7,0,0,0,0,0,0,0,2018,49.761428571428574,-0.7457142857142856,-0.7471428571428618,-1.2942857142857136,30797,UK
2020-05-11,2.9,4.46,3.74,0.74,4.1,3.1,2.7,0.5477225575051661,0.25099800796022265,0.44721359549995793,0.433589667773576,1.5453155017665485,0.5477225575051661,0.8944271909999159,2020,47.72,-1.2942857142857136,-1.6485714285714295,-1.8242857142857147,19331,UK
2020-05-17,3.5642857142857145,4.628571428571429,3.8785714285714286,1.3714285714285714,3.857142857142857,3.6214285714285714,2.3642857142857143,0.7375710060807631,0.19778998741311232,0.6912721192534405,0.42094869307054766,1.3070392680985712,0.6333236937766509,0.5025757829247423,2020,47.72,-1.2942857142857136,-1.6485714285714295,-1.8242857142857147,19331,UK
2020-05-24,3.107142857142857,4.357142857142858,3.6214285714285714,1.4857142857142858,3.7857142857142856,3.0357142857142856,2.157142857142857,1.112491511265305,0.45693676673168765,0.8724098240499707,0.314223270519966,1.2170943600718398,0.6112498455021267,1.1063503012206346,2021,46.07142857142857,-1.6485714285714295,-1.8242857142857147,-1.0542857142857116,15825,UK
2020-05-25,3.178571428571429,4.457142857142857,3.585714285714286,0.6357142857142857,3.7857142857142856,3.4285714285714284,2.4714285714285715,1.1702587297283855,0.36734868305882756,1.143832001804307,0.22138425646596696,1.014212193589869,0.726273039202563,0.7300459115473716,2022,44.247142857142855,-1.8242857142857147,-1.0542857142857116,-0.3228571428571456,10517,UK
2020-05-28,2.977777777777778,4.394444444444445,3.6277777777777778,1.7666666666666666,3.9444444444444446,3.3444444444444446,2.55,0.9884959195699978,0.34890116959361267,0.6981066832343541,0.3610532884827155,1.212192956878517,0.5113099925649135,0.6232950601650424,2022,44.247142857142855,-1.8242857142857147,-1.0542857142857116,-0.3228571428571456,10517,UK
2020-06-03,2.4583333333333335,4.591666666666667,3.6833333333333336,1.2416666666666667,3.75,2.5,2.8916666666666666,1.6439743048939406,0.3232177237864548,0.5434876152027641,0.6562058065927645,1.5023970745768143,0.7537783614444091,1.3314380468978917,2023,43.19285714285714,-1.0542857142857116,-0.3228571428571456,0.05857142857143316,8136,UK
2020-06-10,2.5842105263157893,4.136842105263158,3.4,1.4736842105263157,3.6578947368421053,2.721052631578947,2.278947368421053,1.284204534546467,0.6567686268692849,1.0008768085858082,0.590668171555645,1.2073120305792064,0.6882472016116854,0.8567243478430706,2024,42.87,-0.3228571428571456,0.05857142857143316,0.04142857142856826,7212,UK
2020-06-16,2.888888888888889,4.366666666666667,3.6,0.8999999999999999,4.055555555555555,3.6555555555555554,2.3333333333333335,1.2692955176439846,0.43301270189221935,0.9354143466934853,0.6363961030678927,1.2031209415515967,0.5270462766947299,0.7715424666068471,2025,42.92857142857143,0.05857142857143316,0.04142857142856826,-0.027142857142855803,6422,UK
2020-06-23,3.3266666666666667,4.6066666666666665,3.62,1.68,3.966666666666667,3.18,2.36,0.47278304699281426,0.17915143899851346,0.9905265554960438,0.4262795863213319,1.201308810066278,0.5163977794943223,1.075838543383054,2026,42.97,0.04142857142856826,-0.027142857142855803,0.3914285714285697,4944,UK
2020-06-29,2.51875,4.5125,3.6375,0.8687499999999999,3.88125,3.16875,2.19375,1.7889359034539685,0.25,1.088404796020304,0.2753785273643051,1.138840784891959,0.45784822812805565,1.0499007889637317,2027,42.94285714285714,-0.027142857142855803,0.3914285714285697,0.05285714285714249,2754,UK
2020-07-03,2.69375,4.54375,3.6500000000000004,1.60625,3.6375,2.84375,2.50625,1.2428294331886416,0.3010398644698074,0.7514153312250156,0.3847076812334269,1.1549711396105675,1.0781929326423914,0.9784128303873916,2027,42.94285714285714,-0.027142857142855803,0.3914285714285697,0.05285714285714249,2754,UK
2020-07-31,1.575,4.383333333333334,3.666666666666667,2.1416666666666666,3.7666666666666666,2.2666666666666666,2.8666666666666667,2.09246483624196,0.4086192567289224,1.1105554165971787,0.3773913650631694,1.0202123961868594,0.4849242365066065,1.139643750822106,2031,42.82714285714286,-0.31857142857142406,-0.18285714285714505,-0.3414285714285725,5304,UK
2020-08-13,3.75,4.75,3.75,1.25,4.25,4.1,0.625,0.5,0.10000000000000009,1.25,0.5,1.4433756729740645,0.5,0.5887840577551898,2033,42.30285714285714,-0.3414285714285725,-0.2928571428571445,-0.2314285714285731,7785,UK
2020-09-09,2.966666666666667,4.455555555555556,3.6222222222222222,1.1611111111111112,3.7777777777777777,2.5611111111111113,2.338888888888889,1.2261849011322499,0.29748400297519156,0.8472369547631522,0.3135293504518696,1.202027154870368,0.5745131499601417,1.2296048570883102,2037,41.30428571428571,-0.28999999999999915,-0.5742857142857076,-0.3214285714285765,21448,UK
2020-09-22,1.8217391304347827,4.4739130434782615,3.856521739130435,2.382608695652174,3.9956521739130433,2.6695652173913045,3.1478260869565218,1.770966998752923,0.32782671601201957,0.9213969459553305,0.37637757511757175,0.9651435003586695,0.6512074525410926,0.819331647030729,2039,40.40857142857143,-0.3214285714285765,-0.12142857142856656,0.044285714285713595,40789,UK
2020-09-25,3.7857142857142856,4.728571428571429,3.9,1.457142857142857,4.214285714285714,3.1,2.2857142857142856,0.4879500364742666,0.07559289460184553,1.07459848537112,0.41633319989322654,1.3023787760058423,0.48795003647426666,0.8082903768654761,2039,40.40857142857143,-0.3214285714285765,-0.12142857142856656,0.044285714285713595,40789,UK
2020-09-26,2.7823529411764705,4.541176470588235,3.9529411764705884,2.2470588235294118,4.347058823529411,3.3411764705882354,2.9705882352941178,1.6752743410101698,0.2916736693837219,0.5324057497369288,0.6226130891842295,1.1096833146549197,0.37768645570569437,0.8580929608217076,2039,40.40857142857143,-0.3214285714285765,-0.12142857142856656,0.044285714285713595,40789,UK
2020-09-27,4.5,4.7,4.5,0,4.5,4.5,0.2,0,0,0,0,0,0,0,2039,40.40857142857143,-0.3214285714285765,-0.12142857142856656,0.044285714285713595,40789,UK
2020-09-30,1.7,4.25,3.6333333333333333,2.2333333333333334,3.8666666666666667,3.1166666666666667,2.6166666666666667,2.4698178070456938,0.4636809247747852,1.4620761494076382,0.7146094504459528,1.6219330031375114,0.496655480858378,0.8727351641057363,2040,40.28714285714286,-0.12142857142856656,0.044285714285713595,-0.17142857142857082,68114,UK
2020-10-12,2.24,4.453333333333333,3.66,2.06,3.8333333333333335,2.36,2.6533333333333333,1.132506701336212,0.3661901665736508,0.8433493316758452,0.3480558247506529,1.0682428830293498,0.7237468644557459,1.0601886624558858,2042,40.160000000000004,-0.17142857142857082,-0.2142857142857153,-0.5971428571428632,118847,UK
2020-10-16,2.2625,4.4875,3.7,1.475,3.85625,2.6375,2.63125,1.8856917386819438,0.3518996068956789,0.930747907151376,0.43969686527576396,1.5342750731208534,0.6032895932579422,1.1026483271348728,2042,40.160000000000004,-0.17142857142857082,-0.2142857142857153,-0.5971428571428632,118847,UK
2020-10-20,2.0285714285714285,4.128571428571429,3.4,1.4285714285714286,3.7857142857142856,2.642857142857143,1.5142857142857142,1.4738999126063317,0.34503277967117707,1.2294017127971522,0.19999999999999996,1.3363062095621219,0.7559289460184545,0.3779644730092273,2043,39.94571428571429,-0.2142857142857153,-0.5971428571428632,-0.38142857142857167,151569,UK
2020-10-22,1.0833333333333335,4.533333333333333,3.5833333333333335,1.2833333333333332,3.783333333333333,2.4833333333333334,2.1166666666666667,3.1688588903052572,0.408248290463863,0.938971068066885,0.3763863263545405,1.3347908700117284,0.5671566509057852,1.3731957859921748,2043,39.94571428571429,-0.2142857142857153,-0.5971428571428632,-0.38142857142857167,151569,UK
2020-10-31,2.7,4.481818181818182,3.7636363636363637,1.5727272727272728,3.8636363636363638,2.8636363636363638,2.5090909090909093,1.0148891565092222,0.3250174820472949,1.0231857558181168,0.5065031634111029,1.174811396855605,0.67419986246324215,0.504524979109513,2044,39.348571428571425,-0.5971428571428632,-0.38142857142857167,0.2857142857142918,161225,UK
2020-11-02,2.223076923076923,4.676923076923077,3.853846153846154,2.476923076923077,4.115384615384615,3.0153846153846153,3.246153846153846,2.1521902975627123,0.15358952955766092,0.7985563898011885,0.4647855860777537,0.7790526791707202,0.5063696835418332,1.0968486327096019,2045,38.96714285714285,-0.38142857142857167,0.2857142857142918,0.005714285714283562,157317,UK
2020-11-04,2.692857142857143,4.592857142857143,4,2.642857142857143,4.142857142857143,2.992857142857143,3.2857142857142856,1.5558644817959835,0.28946711176091966,0.7664675645273762,0.4019184762342502,1.3363062095621219,0.49724515809884695,1.0858986251836884,2045,38.96714285714285,-0.38142857142857167,0.2857142857142918,0.005714285714283562,157317,UK
2020-11-05,2.6,4.6000000000000005,3.7600000000000002,1.33,4.07,2.72,2.23,2.7264140062238043,0.21081851067789195,1.1441153787970864,0.3565264521898917,1.234728940114208,0.498998997994986,1.4702985335562904,2045,38.96714285714285,-0.38142857142857167,0.2857142857142918,0.005714285714283562,157317,UK
2020-11-09,2.0285714285714285,4.271428571428571,3.8285714285714287,1.1,4.1,2.742857142857143,2.9,2.454053983183938,0.4498677054212186,0.6244997998398398,0.49232200070782167,1.3114877048604001,0.5033222956847166,1.346423834777572,2046,39.252857142857145,0.2857142857142918,0.005714285714283562,-0.4214285714285708,177554,UK
2020-11-23,3.1785714285714284,4.5285714285714285,3.7071428571428573,1.8714285714285714,4.428571428571429,3.7928571428571427,2.592857142857143,1.1702587297283855,0.29981679387604343,0.8407545015449704,0.1591529777593568,1.2250140165154604,0.26726124191242434,0.6999607524319166,2048,38.83714285714286,-0.4214285714285708,0.007142857142859782,0.13142857142856457,105514,UK
2020-11-26,2.8125,4.6375,3.6375,1.5875,3.625,2.6875,2.175,1.334634781503914,0.1767766952966369,1.369827934971605,0.32043497223082784,1.260881211126341,0.3535533905932738,1.19335960332883,2048,38.83714285714286,-0.4214285714285708,0.007142857142859782,0.13142857142856457,105514,UK
2020-12-01,3.15,4.457142857142857,3.9,2.1357142857142857,4.3,3.642857142857143,2.7285714285714286,1.107839199661978,0.31061795904859796,0.4631473788174716,0.445490222632931,1.1426064285437267,0.46243502662120417,0.6453553412527988,2049,38.84428571428572,0.007142857142859782,0.13142857142856457,0.03857142857143003,106350,UK
2020-12-02,3,4.7,3.6,1.35,4,3.1,2.6,0.7071067811865476,0,0.14142135623730964,0.14142135623730964,1.6263455967290592,0.7071067811865476,0.8485281374238571,2049,38.84428571428572,0.007142857142859782,0.13142857142856457,0.03857142857143003,106350,UK
2020-12-16,1.8666666666666667,4.25,3.7666666666666666,2.066666666666667,4.166666666666667,1.9833333333333334,3.1666666666666665,1.5187714333192692,0.5612486080160911,1.0327955589886446,0.488535225614967,0.9223159256278007,0.5163977794943223,1.6750124377647666,2051,39.01428571428571,0.03857142857143003,0.1971428571428575,0.278571428571432,191728,UK
2020-12-19,1.825,4.6000000000000005,3.8666666666666667,2.4333333333333336,4.083333333333333,2.5583333333333336,3.225,1.9624312379383801,0.19540168418367893,0.7300373589444209,0.6080271126331208,1.2608318562349898,0.5149286505444373,1.644527195570112,2051,39.01428571428571,0.03857142857143003,0.1971428571428575,0.278571428571432,191728,UK
2020-12-30,2.416666666666667,4.5,3.916666666666667,2.1166666666666667,4.333333333333333,3.15,3.0166666666666666,2.2894686428659963,0.48989794855663565,0.5946988033169958,0.3188521078284833,0.9389710680668849,0.408248290463863,0.9375499986667379,2053,39.49,0.278571428571432,0.04999999999999716,0.03714285714286092,200994,UK
2020-03-13,3.15,4.62,4.44,2.65,4.1,3.3,3.2,1.2920698295542872,0.13984117975602034,0.8232726023485646,0.4005551702879947,1.055409346599171,0.5163977794943222,0.6324555320336759,2011,26.90714285714286,-0.2799999999999976,-0.1557142857142857,0.23857142857142577,7126,ES
2020-03-28,2.6416666666666666,4.6625000000000005,4.520833333333334,2.2125,4,3.175,2.8,1.9336643894467556,0.11349200316590026,1.0910704755462388,0.3635323879676325,1.1681693221521403,0.5107539184552492,0.7072604833470818,2013,26.99,0.23857142857142577,0.6742857142857162,0.6371428571428552,51343,ES
2020-04-18,2.836666666666667,4.543333333333334,4.413333333333333,1.7566666666666668,3.9,2.9266666666666667,2.243333333333333,1.4235660258256582,0.32976829204273367,1.3252672686418139,0.39193008994245243,1.220707350998432,0.49827287912243995,0.9630889003020736,2016,28.072857142857142,-0.22857142857142776,-0.5742857142857147,-0.3299999999999983,31844,ES
2020-04-22,2.9472222222222224,4.6375,4.216666666666667,1.8555555555555554,3.8319444444444444,2.9055555555555554,2.297222222222222,1.0624144999199057,0.16223570055697137,0.9902300518341968,0.6665023271622357,1.1933960169231916,0.706075523409099,0.8959830369509864,2017,27.498571428571427,-0.5742857142857147,-0.3299999999999983,0.05428571428571516,8961,ES
2020-05-16,2.8114285714285714,4.534285714285715,4.191428571428571,1.9028571428571428,3.9285714285714284,2.96,2.5542857142857143,1.20214793759568,0.3514196897149159,0.9030480598059701,0.4699007583406048,1.2554553226725713,0.5020964452534339,0.9149734808114577,2020,27.022857142857145,-0.1999999999999993,-0.11428571428571743,0.19428571428571573,6349,ES
2020-06-07,2.6153846153846154,4.553846153846154,4.109615384615385,1.6096153846153847,3.8634615384615385,3.0288461538461537,2.3038461538461537,1.3320166953238302,0.2866038725991655,1.1936041217240667,0.7404978758054597,1.279285893844705,0.7766264012504049,0.7099672841016836,2023,27.518571428571427,0.4157142857142837,-0.021428571428568688,0.051428571428569825,2072,ES
2020-06-18,3.6043478260869564,4.439130434782609,4.308695652173913,1.5,3.856521739130435,3.517391304347826,1.691304347826087,0.3254064044594715,0.4008390409614479,1.2438624023135871,0.43055254507568086,1.2738631295108878,0.5687514930701854,0.8177864657459871,2025,27.548571428571428,0.051428571428569825,0.404285714285713,0.7771428571428594,2345,ES
2020-06-20,3.06,4.642857142857143,4.44,1.6257142857142857,3.8914285714285715,3.24,2.1485714285714286,1.50630049341776,0.13125125049424302,1.0719337744500463,0.37195825192683996,1.2105766387632497,0.5457705985288025,0.8839084328407881,2025,27.548571428571428,0.051428571428569825,0.404285714285713,0.7771428571428594,2345,ES
2020-07-23,3.4884615384615385,4.573076923076923,4.353846153846154,1.5807692307692307,3.8846153846153846,3.3653846153846154,2.080769230769231,0.6160044954880919,0.2822165017254552,0.9959996910719325,0.4545158032286835,1.3130176634818684,0.4961389383568339,0.929060733296724,2030,29.48,-0.09571428571428342,-0.345714285714287,-0.2942857142857136,12167,ES
2020-08-04,3.565909090909091,4.606818181818182,4.3977272727272725,1.6363636363636365,3.9136363636363636,3.225,2.1113636363636363,0.561121460887856,0.22035671637694917,0.904566170999503,0.43907335635649347,1.2140822754946181,0.5809338548950418,0.7728307976914901,2032,28.84,-0.2942857142857136,-0.3299999999999983,-0.34714285714285964,25841,ES
2020-08-25,2.79375,4.60625,4.0625,1.68125,3.6625,2.815625,2.340625,1.6026062442763496,0.14127872245796552,1.1943035154837207,0.4570240340966057,1.3039487175746278,0.5141544891466742,0.9618897311223927,2035,27.72714285714286,-0.4357142857142833,-0.3142857142857167,-0.25714285714285623,53233,ES
2020-09-16,1.1275,4.35,3.92,2.6275,4.125,2.4,2.8025,2.9229408706529343,0.4909436230624053,0.9872228595200654,0.8165593859415439,1.5335541925665561,0.4902903378454601,1.335894975144148,2038,26.864285714285714,-0.2914285714285718,-0.03999999999999915,0.11714285714285566,73715,ES
2020-09-21,3.016,4.384,3.988,1.62,3.628,3.028,2.036,0.9524879701777514,0.40995934757810654,1.1761094053417536,0.4867579823005816,1.296469565139627,0.6655323683588452,1.1649463506960314,2039,26.824285714285715,-0.03999999999999915,0.11714285714285566,0.060000000000002274,76442,ES
2020-10-10,3.5478260869565217,4.647826086956522,4.21304347826087,1.0391304347826087,3.8086956521739133,3.143478260869565,1.5434782608695652,0.8067158817291206,0.1591727626808263,1.3677539940143812,0.45657255504871885,1.200279940996638,0.6171142840071777,0.8825717003870622,2041,27.001428571428573,0.060000000000002274,0.007142857142856229,0.0942857142857143,71181,ES
2020-10-15,3.75,4.45,4.45,1.925,4.25,3.75,2.5,0.9574271077563381,0.5,0,0.5,1.15,0.5,0.9574271077563381,2042,27.00857142857143,0.007142857142856229,0.0942857142857143,0.16285714285714192,75449,ES
2020-11-05,4.2,4.5,3.7,0,4.5,4.3,2.5,0,0,0,0,0,0,0,2045,27.422857142857143,0.15714285714285836,0.10428571428571232,-0.5142857142857125,143155,ES
2020-12-23,3.25,4.55,4.4,1.06,3.5,2.95,0.56,1.2747548783981961,0.4743416490252569,1.026536788321674,0.34960294939005054,1.2420413304985736,0.6666666666666666,1.1167910378500638,2052,27.512857142857143,0.02142857142857224,0.017142857142857792,0.3371428571428545,57716,ES
2021-03-08,3.8857142857142857,4.7,4.671428571428572,1.8428571428571427,3.8857142857142857,3.242857142857143,2.4857142857142858,1.0526610271570036,0,1.1349428347257133,0.07559289460184551,1.1222850838908132,0.49135381491199537,0.5126959555693247,2110,27.664285714285715,-0.06428571428571317,0.02571428571428669,0.015714285714285126,34693,ES
2021-04-06,3.5366666666666666,4.626666666666667,4.406666666666667,1.0699999999999998,4.26,3.5733333333333333,2.1866666666666665,0.8269108834665331,0.19286109586656036,1.124563772385061,0.4306637486111596,1.2712063236317614,0.5021333797254299,0.7469170351995356,2114,28.021428571428572,0.25,0.09714285714285609,-0.595714285714287,46548,ES
2021-04-12,3.372972972972973,4.605405405405405,4.378378378378379,1.5162162162162163,3.983783783783784,3.2837837837837838,1.7945945945945947,0.6500635219596488,0.19140699213099982,1.1007436743568582,0.42500662421970625,1.274866771582539,0.5495015486347168,0.8558665243526627,2115,28.11857142857143,0.09714285714285609,-0.595714285714287,-0.6728571428571399,59772,ES
2021-05-14,3.6272727272727274,4.536363636363636,4.418181818181818,1.018181818181818,3.772727272727273,3.4272727272727272,1.7,0.5460602697338621,0.19116865471476893,1.392838827718412,0.38682859723185364,1.4012980994907414,0.6466697906828632,0.8355727485873498,2119,25.822857142857142,-0.3871428571428588,-0.28142857142857025,-0.2314285714285731,37392,ES
2021-05-19,3.5361702127659576,4.572340425531915,4.391489361702128,1.3361702127659574,4.019148936170213,3.4957446808510637,2.1021276595744682,0.7136634001114599,0.22525553379254154,1.0113463608525128,0.4164183657322874,1.2549771402586154,0.54797583962622,0.6399583705239743,2120,25.541428571428572,-0.28142857142857025,-0.2314285714285731,-0.15857142857142748,31655,ES
2021-05-21,3.275,4.675,4.4625,1.275,4,3.025,2.025,1.4159802258506295,0.0707106781186548,1.2383745106273096,0.35431019500674016,1.3112153577066257,0.5345224838248488,0.5650537269018887,2120,25.541428571428572,-0.28142857142857025,-0.2314285714285731,-0.15857142857142748,31655,ES
2021-06-22,3.5714285714285716,4.6000000000000005,4.135714285714286,1.1285714285714286,3.857142857142857,3.2857142857142856,2.064285714285714,0.47463114654932337,0.18397324220155997,1.0803184308748564,0.49397468458514054,1.235020131526092,0.49724515809884684,0.4258153136263201,2125,25.201428571428572,0.010000000000001563,0.018571428571426907,0.0942857142857143,25022,ES
2021-07-25,4.066666666666666,4.6000000000000005,4.6000000000000005,1.6285714285714286,4.4714285714285715,4.023809523809524,2.295238095238095,0.7023769168568493,0.2489979919597747,1.1534626957453764,0.279284800875379,1.2398156544998362,0.23052734575936357,0.6941936054911207,2129,25.325714285714284,-0.0400000000000027,0.10857142857143032,0.1471428571428568,180208,ES
2021-09-01,3.3254901960784315,4.5627450980392155,4.276470588235294,1.227450980392157,3.7549019607843137,3.1431372549019607,1.4549019607843139,1.0575146594265068,0.304605176787083,1.3400468238819416,0.468012066209459,1.3651488462980947,0.5947482578335798,0.9660755461061596,2135,25.37857142857143,-0.011428571428570677,0.29857142857142804,0.11714285714285566,45947,ES
2020-03-06,1.7428571428571427,4.628571428571429,3.9571428571428573,1.457142857142857,3.642857142857143,2.3142857142857145,2.642857142857143,1.769046016790917,0.18898223650461357,0.37796447300922725,0.42370250120079483,1.3023787760058425,0.6900655593423541,1.0040394604273468,2010,35.62714285714286,1.3642857142857139,2.3871428571428552,2.2471428571428618,1007,FR
2020-03-14,2.72,4.5600000000000005,4.24,1.33,3.8,2.9,2.7,1.0982814858779248,0.20655911179772887,0.42163702135578385,0.5168279318217148,1.234728940114208,0.48304589153964794,0.5163977794943223,2011,38.01428571428571,2.3871428571428552,2.2471428571428618,0.6428571428571388,3419,FR
2020-03-18,2.142857142857143,4.542857142857143,3.8857142857142857,1.5142857142857142,3.4285714285714284,2.4214285714285713,1.5857142857142856,1.4732038794171263,0.30309756163343166,1.4368004748035144,0.6010978966180811,1.356951981950239,0.615727926214882,1.4289202870745403,2012,40.261428571428574,2.2471428571428618,0.6428571428571388,-0.13571428571428612,12241,FR
2020-03-21,2.443636363636364,4.532727272727273,4.030909090909091,1.7036363636363636,3.7545454545454544,2.6981818181818182,2.330909090909091,1.486079061298886,0.29505463741015675,1.0524878335309347,0.47992002700786746,1.189142803056305,0.5170493857844407,0.7311814156734718,2012,40.261428571428574,2.2471428571428618,0.6428571428571388,-0.13571428571428612,12241,FR
2020-04-15,2.7,4.61,4.3,1.29,3.9,2.75,2,1.9321835661585918,0.166332999331662,1.0540925533894598,0.5163977794943223,1.2775410408715295,0.5163977794943223,1.0865337342004415,2016,40.364285714285714,-0.20285714285714107,-0.509999999999998,-0.5500000000000043,43175,FR
